latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,cleaning_reason
1.8142,98.6443,335.3,1.5,1.2,2020-02-29,644,Aqua,MODIS,0,6.03,298.3,47.8,D,0,iqr_outlier_or_duplicate
1.6129,101.2776,325.5,2.2,1.4,2020-02-29,1609,Terra,MODIS,100,6.03,289.2,75.3,N,0,iqr_outlier_or_duplicate
1.9158,101.4507,333.9,1.3,1.1,2020-02-29,1904,Aqua,MODIS,100,6.03,288.6,50.0,N,0,iqr_outlier_or_duplicate
1.914,101.4625,337.0,1.3,1.1,2020-02-29,1904,Aqua,MODIS,100,6.03,289.2,57.1,N,0,iqr_outlier_or_duplicate
1.6237,101.2819,333.7,1.3,1.1,2020-02-29,1904,Aqua,MODIS,100,6.03,286.2,50.3,N,0,iqr_outlier_or_duplicate
0.2242,102.8937,301.9,1.8,1.3,2020-02-29,1904,Aqua,MODIS,45,6.03,270.2,13.7,N,0,iqr_outlier_or_duplicate
1.3466,98.9443,315.1,2.5,1.5,2020-03-01,726,Aqua,MODIS,59,6.03,272.6,37.4,D,0,iqr_outlier_or_duplicate
0.2243,102.8793,365.4,2.1,1.4,2020-03-01,1513,Terra,MODIS,100,6.03,294.8,301.8,N,0,iqr_outlier_or_duplicate
0.2271,102.8983,344.0,2.1,1.4,2020-03-01,1513,Terra,MODIS,100,6.03,293.1,145.5,N,0,iqr_outlier_or_duplicate
1.6157,101.2896,307.5,2.7,1.6,2020-03-01,1514,Terra,MODIS,71,6.03,276.9,36.0,N,0,iqr_outlier_or_duplicate
1.6122,101.2656,303.5,2.7,1.6,2020-03-01,1514,Terra,MODIS,56,6.03,275.8,26.6,N,0,iqr_outlier_or_duplicate
1.6195,101.2825,315.0,2.7,1.6,2020-03-01,1514,Terra,MODIS,90,6.03,278.1,60.4,N,0,iqr_outlier_or_duplicate
1.9155,101.4668,322.0,2.6,1.5,2020-03-01,1514,Terra,MODIS,100,6.03,281.1,76.5,N,0,iqr_outlier_or_duplicate
1.9122,101.4437,342.0,2.6,1.6,2020-03-01,1514,Terra,MODIS,100,6.03,280.1,186.6,N,0,iqr_outlier_or_duplicate
1.9293,101.4647,307.7,2.6,1.5,2020-03-01,1514,Terra,MODIS,72,6.03,279.7,30.2,N,0,iqr_outlier_or_duplicate
1.926,101.4416,315.9,2.6,1.6,2020-03-01,1514,Terra,MODIS,92,6.03,279.5,54.8,N,0,iqr_outlier_or_duplicate
1.9074,101.4625,305.2,2.6,1.5,2020-03-01,1514,Terra,MODIS,64,6.03,280.1,25.5,N,0,iqr_outlier_or_duplicate
1.9039,101.4395,310.1,2.6,1.6,2020-03-01,1514,Terra,MODIS,79,6.03,278.6,38.6,N,0,iqr_outlier_or_duplicate
1.9212,101.4605,339.5,2.6,1.5,2020-03-01,1514,Terra,MODIS,100,6.03,281.1,170.5,N,0,iqr_outlier_or_duplicate
1.9177,101.4374,331.1,2.6,1.6,2020-03-01,1514,Terra,MODIS,100,6.03,279.7,120.9,N,0,iqr_outlier_or_duplicate
0.2359,102.8966,318.9,3.4,1.7,2020-03-01,1809,Aqua,MODIS,98,6.03,285.6,96.9,N,0,iqr_outlier_or_duplicate
0.2203,102.8943,308.5,3.4,1.7,2020-03-01,1809,Aqua,MODIS,75,6.03,284.2,50.3,N,0,iqr_outlier_or_duplicate
0.2395,102.8921,309.3,3.4,1.7,2020-03-01,1809,Aqua,MODIS,77,6.03,284.9,52.9,N,0,iqr_outlier_or_duplicate
0.224,102.89,316.2,3.4,1.7,2020-03-01,1809,Aqua,MODIS,93,6.03,284.8,82.6,N,0,iqr_outlier_or_duplicate
-0.2959,104.8575,304.9,2.3,1.5,2020-03-01,1809,Aqua,MODIS,62,6.03,278.6,24.0,N,0,iqr_outlier_or_duplicate
1.9214,101.4593,399.6,1.2,1.1,2020-03-02,334,Terra,MODIS,100,6.03,298.9,318.1,D,0,iqr_outlier_or_duplicate
1.92,101.453,396.2,1.2,1.1,2020-03-02,334,Terra,MODIS,100,6.03,301.9,293.6,D,0,iqr_outlier_or_duplicate
1.9184,101.4637,352.3,1.2,1.1,2020-03-02,334,Terra,MODIS,96,6.03,292.6,78.4,D,0,iqr_outlier_or_duplicate
1.6193,101.2814,378.6,1.2,1.1,2020-03-02,334,Terra,MODIS,100,6.03,298.4,184.9,D,0,iqr_outlier_or_duplicate
1.0556,102.9861,357.1,1.0,1.0,2020-03-02,334,Terra,MODIS,98,6.03,298.9,73.1,D,0,iqr_outlier_or_duplicate
1.0543,102.9953,367.3,1.0,1.0,2020-03-02,334,Terra,MODIS,100,6.03,300.7,103.0,D,0,iqr_outlier_or_duplicate
1.0466,102.9877,346.5,1.0,1.0,2020-03-02,334,Terra,MODIS,71,6.03,295.5,51.2,D,0,iqr_outlier_or_duplicate
1.0035,102.2122,342.2,1.1,1.0,2020-03-02,334,Terra,MODIS,86,6.03,300.1,43.5,D,0,iqr_outlier_or_duplicate
0.9942,102.2109,358.6,1.1,1.0,2020-03-02,334,Terra,MODIS,99,6.03,300.3,83.4,D,0,iqr_outlier_or_duplicate
0.2331,102.8806,341.8,1.0,1.0,2020-03-02,335,Terra,MODIS,68,6.03,300.8,35.9,D,0,iqr_outlier_or_duplicate
0.2318,102.8896,369.9,1.0,1.0,2020-03-02,335,Terra,MODIS,75,6.03,310.5,107.2,D,0,iqr_outlier_or_duplicate
0.2304,102.8987,356.0,1.0,1.0,2020-03-02,335,Terra,MODIS,74,6.03,307.6,66.1,D,0,iqr_outlier_or_duplicate
0.2241,102.8793,352.5,1.0,1.0,2020-03-02,335,Terra,MODIS,96,6.03,302.2,58.2,D,0,iqr_outlier_or_duplicate
0.2227,102.8884,375.7,1.0,1.0,2020-03-02,335,Terra,MODIS,100,6.03,310.8,127.5,D,0,iqr_outlier_or_duplicate
0.2214,102.8974,356.6,1.0,1.0,2020-03-02,335,Terra,MODIS,98,6.03,307.3,67.9,D,0,iqr_outlier_or_duplicate
-2.2712,104.1636,312.4,1.2,1.1,2020-03-02,630,Aqua,MODIS,62,6.03,280.5,11.7,D,0,iqr_outlier_or_duplicate
0.9904,102.1976,350.8,1.4,1.2,2020-03-02,631,Aqua,MODIS,96,6.03,299.8,89.3,D,0,iqr_outlier_or_duplicate
0.9922,102.21,378.4,1.4,1.2,2020-03-02,631,Aqua,MODIS,94,6.03,304.2,226.2,D,0,iqr_outlier_or_duplicate
1.0431,102.9739,348.0,1.2,1.1,2020-03-02,631,Aqua,MODIS,94,6.03,297.5,67.5,D,0,iqr_outlier_or_duplicate
0.2349,102.8977,340.2,1.3,1.1,2020-03-02,631,Aqua,MODIS,90,6.03,302.1,49.3,D,0,iqr_outlier_or_duplicate
0.2327,102.8811,363.1,1.3,1.1,2020-03-02,631,Aqua,MODIS,100,6.03,304.3,119.1,D,0,iqr_outlier_or_duplicate
0.2343,102.8926,352.4,1.3,1.1,2020-03-02,631,Aqua,MODIS,96,6.03,303.7,80.0,D,0,iqr_outlier_or_duplicate
0.2226,102.8825,362.2,1.3,1.1,2020-03-02,631,Aqua,MODIS,100,6.03,311.0,113.3,D,0,iqr_outlier_or_duplicate
0.2242,102.8941,364.1,1.3,1.1,2020-03-02,631,Aqua,MODIS,100,6.03,311.9,122.2,D,0,iqr_outlier_or_duplicate
0.2259,102.9055,371.9,1.3,1.1,2020-03-02,631,Aqua,MODIS,100,6.03,307.4,161.2,D,0,iqr_outlier_or_duplicate
0.2125,102.884,342.7,1.3,1.1,2020-03-02,631,Aqua,MODIS,91,6.03,306.3,51.2,D,0,iqr_outlier_or_duplicate
1.9251,101.4494,343.2,1.5,1.2,2020-03-02,631,Aqua,MODIS,87,6.03,278.6,82.0,D,0,iqr_outlier_or_duplicate
1.927,101.463,319.6,1.5,1.2,2020-03-02,631,Aqua,MODIS,64,6.03,273.4,23.4,D,0,iqr_outlier_or_duplicate
1.9142,101.451,353.0,1.5,1.2,2020-03-02,631,Aqua,MODIS,84,6.03,282.6,118.0,D,0,iqr_outlier_or_duplicate
1.9162,101.4646,326.7,1.5,1.2,2020-03-02,631,Aqua,MODIS,68,6.03,276.9,36.8,D,0,iqr_outlier_or_duplicate
1.6119,101.2733,333.0,1.6,1.2,2020-03-02,631,Aqua,MODIS,86,6.03,291.2,51.7,D,0,iqr_outlier_or_duplicate
1.0016,102.205,331.1,1.5,1.2,2020-03-02,1556,Terra,MODIS,100,6.03,286.1,51.6,N,0,iqr_outlier_or_duplicate
1.6164,101.2812,334.1,1.3,1.1,2020-03-02,1557,Terra,MODIS,100,6.03,294.1,49.6,N,0,iqr_outlier_or_duplicate
1.6265,101.2796,341.0,1.3,1.1,2020-03-02,1557,Terra,MODIS,100,6.03,292.3,65.5,N,0,iqr_outlier_or_duplicate
1.6622,101.3105,379.2,1.3,1.1,2020-03-02,1557,Terra,MODIS,100,6.03,298.0,222.0,N,0,iqr_outlier_or_duplicate
1.6605,101.2987,357.0,1.3,1.1,2020-03-02,1557,Terra,MODIS,100,6.03,294.2,113.9,N,0,iqr_outlier_or_duplicate
1.9159,101.4507,348.0,1.4,1.2,2020-03-02,1557,Terra,MODIS,100,6.03,295.0,87.6,N,0,iqr_outlier_or_duplicate
1.928,101.4613,361.5,1.4,1.2,2020-03-02,1557,Terra,MODIS,100,6.03,294.3,138.3,N,0,iqr_outlier_or_duplicate
1.9263,101.4492,371.4,1.4,1.2,2020-03-02,1557,Terra,MODIS,100,6.03,295.7,186.4,N,0,iqr_outlier_or_duplicate
1.928,101.4568,399.1,1.0,1.0,2020-03-02,1852,Aqua,MODIS,100,6.03,302.4,246.3,N,0,iqr_outlier_or_duplicate
1.9266,101.4658,352.2,1.0,1.0,2020-03-02,1852,Aqua,MODIS,100,6.03,293.7,65.1,N,0,iqr_outlier_or_duplicate
1.919,101.4556,351.5,1.0,1.0,2020-03-02,1852,Aqua,MODIS,100,6.03,294.9,63.4,N,0,iqr_outlier_or_duplicate
1.6662,101.3002,375.8,1.0,1.0,2020-03-02,1852,Aqua,MODIS,100,6.03,293.7,135.6,N,0,iqr_outlier_or_duplicate
1.6649,101.3091,411.6,1.0,1.0,2020-03-02,1852,Aqua,MODIS,100,6.03,307.3,328.6,N,0,iqr_outlier_or_duplicate
1.6636,101.318,365.8,1.0,1.0,2020-03-02,1852,Aqua,MODIS,100,6.03,298.9,101.3,N,0,iqr_outlier_or_duplicate
1.6572,101.2989,345.5,1.0,1.0,2020-03-02,1852,Aqua,MODIS,100,6.03,291.2,51.9,N,0,iqr_outlier_or_duplicate
1.6559,101.3078,372.1,1.0,1.0,2020-03-02,1852,Aqua,MODIS,100,6.03,296.1,121.9,N,0,iqr_outlier_or_duplicate
1.6211,101.288,346.7,1.0,1.0,2020-03-02,1852,Aqua,MODIS,100,6.03,296.3,54.3,N,0,iqr_outlier_or_duplicate
0.9986,102.2021,346.2,1.0,1.0,2020-03-02,1852,Aqua,MODIS,100,6.03,293.8,55.6,N,0,iqr_outlier_or_duplicate
0.9973,102.2114,351.4,1.0,1.0,2020-03-02,1852,Aqua,MODIS,100,6.03,296.9,66.9,N,0,iqr_outlier_or_duplicate
0.0605,116.7935,360.3,1.0,1.0,2020-03-03,239,Terra,MODIS,100,6.03,296.9,80.4,D,0,iqr_outlier_or_duplicate
-2.5739,121.387,315.8,1.5,1.2,2020-03-03,239,Terra,MODIS,75,6.03,277.1,24.5,D,2,iqr_outlier_or_duplicate
-2.5755,121.3803,311.8,1.5,1.2,2020-03-03,239,Terra,MODIS,70,6.03,276.8,20.1,D,2,iqr_outlier_or_duplicate
-2.5775,121.3945,302.6,1.5,1.2,2020-03-03,239,Terra,MODIS,44,6.03,277.1,8.4,D,2,iqr_outlier_or_duplicate
1.9283,101.4575,340.2,3.1,1.7,2020-03-03,417,Terra,MODIS,79,6.03,280.8,204.8,D,0,iqr_outlier_or_duplicate
1.9241,101.4846,309.4,3.1,1.7,2020-03-03,417,Terra,MODIS,35,6.03,278.7,26.7,D,0,iqr_outlier_or_duplicate
1.9292,101.451,332.1,3.1,1.7,2020-03-03,417,Terra,MODIS,76,6.03,281.1,137.7,D,0,iqr_outlier_or_duplicate
1.9252,101.4781,320.5,3.1,1.7,2020-03-03,417,Terra,MODIS,56,6.03,279.0,69.4,D,0,iqr_outlier_or_duplicate
0.9932,102.1982,310.1,3.6,1.8,2020-03-03,417,Terra,MODIS,50,6.03,272.5,45.9,D,0,iqr_outlier_or_duplicate
0.2326,102.897,316.0,4.3,1.9,2020-03-03,417,Terra,MODIS,58,6.03,280.3,82.9,D,0,iqr_outlier_or_duplicate
0.2298,102.8897,316.0,4.3,1.9,2020-03-03,417,Terra,MODIS,58,6.03,279.6,85.1,D,0,iqr_outlier_or_duplicate
0.3798,116.1604,345.1,1.4,1.2,2020-03-03,535,Aqua,MODIS,93,6.03,294.3,74.1,D,0,iqr_outlier_or_duplicate
-3.0522,105.3032,315.1,3.8,1.8,2020-03-03,713,Aqua,MODIS,57,6.03,293.2,47.7,D,0,iqr_outlier_or_duplicate
0.2238,102.8924,322.4,2.8,1.6,2020-03-03,714,Aqua,MODIS,0,6.03,287.0,52.7,D,0,iqr_outlier_or_duplicate
1.6546,101.298,311.8,4.7,2.0,2020-03-03,1502,Terra,MODIS,76,6.03,276.4,113.3,N,0,iqr_outlier_or_duplicate
1.6534,101.2917,309.6,4.7,2.0,2020-03-03,1502,Terra,MODIS,67,6.03,276.8,99.4,N,0,iqr_outlier_or_duplicate
-8.1128,112.9206,314.4,1.0,1.0,2020-03-03,1759,Aqua,MODIS,89,6.03,280.0,14.5,N,1,iqr_outlier_or_duplicate
1.0422,102.9741,334.9,2.1,1.4,2020-03-04,619,Aqua,MODIS,77,6.03,297.8,78.0,D,0,iqr_outlier_or_duplicate
1.0395,102.9555,335.9,2.1,1.4,2020-03-04,619,Aqua,MODIS,72,6.03,295.1,84.2,D,0,iqr_outlier_or_duplicate
1.0428,102.9689,339.4,2.1,1.4,2020-03-04,619,Aqua,MODIS,83,6.03,297.2,97.1,D,0,iqr_outlier_or_duplicate
1.04,102.9504,328.7,2.1,1.4,2020-03-04,619,Aqua,MODIS,49,6.03,294.7,56.0,D,0,iqr_outlier_or_duplicate
1.0875,102.9244,329.7,2.1,1.4,2020-03-04,619,Aqua,MODIS,54,6.03,302.7,53.6,D,0,iqr_outlier_or_duplicate
0.996,102.2053,326.4,2.4,1.5,2020-03-04,619,Aqua,MODIS,50,6.03,295.7,56.3,D,0,iqr_outlier_or_duplicate
0.9915,102.1992,326.7,2.4,1.5,2020-03-04,619,Aqua,MODIS,55,6.03,295.7,51.3,D,0,iqr_outlier_or_duplicate
1.6445,101.3075,322.0,2.8,1.6,2020-03-04,619,Aqua,MODIS,57,6.03,292.9,60.2,D,0,iqr_outlier_or_duplicate
1.6587,101.3054,323.0,2.8,1.6,2020-03-04,619,Aqua,MODIS,65,6.03,292.9,65.8,D,0,iqr_outlier_or_duplicate
1.9397,101.4581,366.5,1.0,1.0,2020-03-04,1544,Terra,MODIS,100,6.03,296.9,102.9,N,0,iqr_outlier_or_duplicate
1.9307,101.4594,381.0,1.0,1.0,2020-03-04,1544,Terra,MODIS,100,6.03,303.8,155.2,N,0,iqr_outlier_or_duplicate
1.9293,101.4594,318.4,1.2,1.1,2020-03-04,1839,Aqua,MODIS,97,6.03,281.1,21.8,N,0,iqr_outlier_or_duplicate
1.0527,102.9582,324.5,1.0,1.0,2020-03-04,1840,Aqua,MODIS,100,6.03,279.9,23.3,N,0,iqr_outlier_or_duplicate
1.0514,102.9674,322.7,1.0,1.0,2020-03-04,1840,Aqua,MODIS,100,6.03,279.1,21.1,N,0,iqr_outlier_or_duplicate
1.05,102.9766,307.1,1.0,1.0,2020-03-04,1840,Aqua,MODIS,22,6.03,277.8,6.9,N,0,iqr_outlier_or_duplicate
1.0422,102.9661,311.5,1.0,1.0,2020-03-04,1840,Aqua,MODIS,52,6.03,274.2,10.8,N,0,iqr_outlier_or_duplicate
0.7918,102.5402,308.4,1.1,1.0,2020-03-04,1840,Aqua,MODIS,61,6.03,278.1,9.8,N,0,iqr_outlier_or_duplicate
-8.1214,112.9253,311.5,2.1,1.4,2020-03-05,229,Terra,MODIS,0,6.03,268.9,32.0,D,1,iqr_outlier_or_duplicate
-8.1081,112.9296,326.0,1.3,1.1,2020-03-05,1747,Aqua,MODIS,100,6.03,280.4,39.1,N,1,iqr_outlier_or_duplicate
-8.1194,112.9363,314.4,1.3,1.1,2020-03-05,1747,Aqua,MODIS,89,6.03,281.1,21.9,N,1,iqr_outlier_or_duplicate
-8.1178,112.9327,332.2,1.6,1.3,2020-03-06,312,Terra,MODIS,0,6.03,287.2,65.3,D,1,iqr_outlier_or_duplicate
0.5414,103.1423,361.8,1.1,1.0,2020-03-07,649,Aqua,MODIS,94,6.03,297.5,96.9,D,3,iqr_outlier_or_duplicate
-2.5773,121.3833,305.4,1.2,1.1,2020-03-07,1435,Terra,MODIS,26,6.03,279.2,9.0,N,2,iqr_outlier_or_duplicate
0.5391,103.1516,312.0,1.0,1.0,2020-03-09,341,Terra,MODIS,0,6.03,276.7,10.4,D,0,iqr_outlier_or_duplicate
4.391,95.8819,320.3,1.0,1.0,2020-03-09,1604,Terra,MODIS,100,6.03,274.2,19.4,N,0,iqr_outlier_or_duplicate
1.4953,127.6374,302.6,1.3,1.1,2020-03-09,1719,Aqua,MODIS,50,6.03,280.8,9.5,N,1,iqr_outlier_or_duplicate
-3.9343,138.3971,306.7,2.0,1.4,2020-03-10,401,Aqua,MODIS,59,6.03,278.4,20.4,D,0,iqr_outlier_or_duplicate
1.0838,102.9019,319.3,3.8,1.8,2020-03-10,720,Aqua,MODIS,68,6.03,294.7,69.6,D,0,iqr_outlier_or_duplicate
-8.1125,112.9289,315.7,1.1,1.0,2020-03-10,1805,Aqua,MODIS,92,6.03,276.5,18.3,N,1,iqr_outlier_or_duplicate
-8.1218,112.9286,310.8,1.1,1.0,2020-03-10,1805,Aqua,MODIS,81,6.03,276.1,14.7,N,1,iqr_outlier_or_duplicate
-8.1233,112.9394,306.2,1.1,1.0,2020-03-10,1805,Aqua,MODIS,67,6.03,275.8,11.0,N,1,iqr_outlier_or_duplicate
-2.5703,121.3766,319.0,3.0,1.7,2020-03-11,150,Terra,MODIS,59,6.03,286.7,56.6,D,2,iqr_outlier_or_duplicate
-2.5743,121.3961,319.4,3.0,1.6,2020-03-11,151,Terra,MODIS,54,6.03,286.1,53.3,D,2,iqr_outlier_or_duplicate
-0.1792,109.2825,349.2,1.5,1.2,2020-03-11,328,Terra,MODIS,95,6.03,302.4,91.0,D,0,iqr_outlier_or_duplicate
-7.0501,107.7429,308.2,1.4,1.2,2020-03-11,330,Terra,MODIS,31,6.03,277.1,8.2,D,2,iqr_outlier_or_duplicate
-0.1865,109.281,350.3,1.1,1.0,2020-03-11,624,Aqua,MODIS,95,6.03,307.8,55.2,D,0,iqr_outlier_or_duplicate
0.0754,100.1985,315.7,2.7,1.6,2020-03-11,625,Aqua,MODIS,68,6.03,289.9,48.4,D,1,iqr_outlier_or_duplicate
1.6542,101.287,344.8,1.1,1.0,2020-03-11,1550,Terra,MODIS,100,6.03,295.8,56.5,N,0,iqr_outlier_or_duplicate
1.6574,101.286,375.2,1.1,1.0,2020-03-11,1846,Aqua,MODIS,100,6.03,299.9,143.5,N,0,iqr_outlier_or_duplicate
-1.1754,123.1973,354.5,1.0,1.0,2020-03-12,528,Aqua,MODIS,0,6.03,299.0,65.9,D,0,iqr_outlier_or_duplicate
-1.0915,121.4693,310.4,1.0,1.0,2020-03-12,529,Aqua,MODIS,24,6.03,270.8,4.4,D,0,iqr_outlier_or_duplicate
-1.0928,121.4603,313.2,1.0,1.0,2020-03-12,529,Aqua,MODIS,32,6.03,272.4,6.6,D,0,iqr_outlier_or_duplicate
-0.9639,117.1398,334.7,1.6,1.3,2020-03-12,529,Aqua,MODIS,76,6.03,296.1,57.2,D,0,iqr_outlier_or_duplicate
3.9099,117.013,305.5,1.4,1.2,2020-03-12,530,Aqua,MODIS,31,6.03,280.0,6.0,D,0,iqr_outlier_or_duplicate
-8.1232,112.9286,304.9,1.1,1.0,2020-03-12,1753,Aqua,MODIS,62,6.03,280.9,9.1,N,1,iqr_outlier_or_duplicate
-7.2266,110.4261,306.9,1.4,1.2,2020-03-13,318,Terra,MODIS,27,6.03,279.4,6.0,D,2,iqr_outlier_or_duplicate
-1.0471,110.765,344.5,1.0,1.0,2020-03-13,612,Aqua,MODIS,92,6.03,291.3,46.0,D,0,iqr_outlier_or_duplicate
1.443,101.7661,316.8,3.4,1.7,2020-03-13,613,Aqua,MODIS,46,6.03,296.1,51.1,D,0,iqr_outlier_or_duplicate
1.4275,101.7684,315.5,3.4,1.7,2020-03-13,613,Aqua,MODIS,42,6.03,295.8,46.7,D,0,iqr_outlier_or_duplicate
3.7593,108.2909,306.7,2.1,1.4,2020-03-13,1538,Terra,MODIS,48,6.03,277.3,26.4,N,0,iqr_outlier_or_duplicate
-8.1149,112.9147,335.3,2.8,1.6,2020-03-14,223,Terra,MODIS,0,6.03,289.1,139.0,D,1,iqr_outlier_or_duplicate
-8.1184,112.9362,319.6,2.7,1.6,2020-03-14,223,Terra,MODIS,0,6.03,288.5,57.1,D,1,iqr_outlier_or_duplicate
-8.1222,112.9303,327.9,2.7,1.6,2020-03-14,223,Terra,MODIS,0,6.03,290.0,97.4,D,1,iqr_outlier_or_duplicate
2.9655,97.4604,350.6,1.1,1.0,2020-03-14,656,Aqua,MODIS,95,6.03,299.6,65.0,D,0,iqr_outlier_or_duplicate
-8.1134,112.9305,304.6,1.6,1.3,2020-03-14,1740,Aqua,MODIS,61,6.03,275.6,18.1,N,1,iqr_outlier_or_duplicate
1.0897,102.927,320.9,3.4,1.7,2020-03-15,304,Terra,MODIS,54,6.03,294.0,63.0,D,0,iqr_outlier_or_duplicate
-8.1163,112.9346,336.8,1.3,1.1,2020-03-15,306,Terra,MODIS,83,6.03,296.2,50.1,D,1,iqr_outlier_or_duplicate
4.5429,97.665,312.2,4.2,1.9,2020-03-15,441,Terra,MODIS,69,6.03,290.9,54.3,D,0,iqr_outlier_or_duplicate
-3.0607,105.2779,317.9,3.8,1.8,2020-03-15,559,Aqua,MODIS,72,6.03,294.4,73.0,D,0,iqr_outlier_or_duplicate
-2.7941,105.3589,312.6,3.7,1.8,2020-03-15,559,Aqua,MODIS,42,6.03,293.0,47.8,D,0,iqr_outlier_or_duplicate
-2.3051,105.9231,323.7,3.2,1.7,2020-03-15,559,Aqua,MODIS,77,6.03,294.2,87.1,D,0,iqr_outlier_or_duplicate
-2.3091,105.8941,321.2,3.3,1.7,2020-03-15,559,Aqua,MODIS,74,6.03,293.7,74.7,D,0,iqr_outlier_or_duplicate
-2.3077,105.9165,330.8,3.2,1.7,2020-03-15,559,Aqua,MODIS,83,6.03,294.4,134.9,D,0,iqr_outlier_or_duplicate
-1.3868,103.6252,310.9,4.7,2.0,2020-03-15,600,Aqua,MODIS,0,6.03,288.0,51.3,D,0,iqr_outlier_or_duplicate
-1.3876,103.6173,310.8,4.7,2.0,2020-03-15,600,Aqua,MODIS,0,6.03,287.8,49.7,D,0,iqr_outlier_or_duplicate
-8.1068,112.9387,302.1,1.8,1.3,2020-03-15,1523,Terra,MODIS,38,6.03,273.9,16.7,N,1,iqr_outlier_or_duplicate
-8.1101,112.918,307.3,1.8,1.3,2020-03-15,1523,Terra,MODIS,71,6.03,271.7,24.1,N,1,iqr_outlier_or_duplicate
0.791,102.5403,332.4,1.3,1.1,2020-03-15,1526,Terra,MODIS,100,6.03,292.1,46.1,N,0,iqr_outlier_or_duplicate
-8.1139,112.9432,310.3,2.1,1.4,2020-03-15,1823,Aqua,MODIS,80,6.03,277.9,38.5,N,1,iqr_outlier_or_duplicate
1.8948,101.673,367.7,1.0,1.0,2020-03-16,346,Terra,MODIS,100,6.03,299.1,101.9,D,0,iqr_outlier_or_duplicate
3.9567,98.0319,342.3,1.5,1.2,2020-03-16,644,Aqua,MODIS,92,6.03,294.6,73.6,D,0,iqr_outlier_or_duplicate
1.6758,101.3949,367.7,1.0,1.0,2020-03-16,644,Aqua,MODIS,100,6.03,303.5,102.6,D,0,iqr_outlier_or_duplicate
1.6745,101.3856,354.6,1.1,1.0,2020-03-16,644,Aqua,MODIS,97,6.03,303.2,65.0,D,0,iqr_outlier_or_duplicate
1.8827,101.6828,349.4,1.0,1.0,2020-03-16,644,Aqua,MODIS,95,6.03,301.2,53.1,D,0,iqr_outlier_or_duplicate
1.8814,101.6736,360.6,1.0,1.0,2020-03-16,644,Aqua,MODIS,100,6.03,302.2,81.6,D,0,iqr_outlier_or_duplicate
1.8801,101.6645,347.0,1.0,1.0,2020-03-16,644,Aqua,MODIS,93,6.03,298.7,49.4,D,0,iqr_outlier_or_duplicate
1.8905,101.6723,378.9,1.0,1.0,2020-03-16,644,Aqua,MODIS,100,6.03,308.4,144.8,D,0,iqr_outlier_or_duplicate
1.8891,101.6632,388.1,1.0,1.0,2020-03-16,644,Aqua,MODIS,100,6.03,305.3,187.8,D,0,iqr_outlier_or_duplicate
2.0328,101.252,349.8,1.1,1.0,2020-03-16,644,Aqua,MODIS,95,6.03,301.7,55.4,D,0,iqr_outlier_or_duplicate
1.6377,101.2577,316.1,2.2,1.4,2020-03-16,1609,Terra,MODIS,89,6.03,284.6,50.8,N,0,iqr_outlier_or_duplicate
1.6405,101.2773,325.0,2.2,1.4,2020-03-16,1609,Terra,MODIS,100,6.03,287.4,77.9,N,0,iqr_outlier_or_duplicate
1.6506,101.2558,316.5,2.2,1.4,2020-03-16,1609,Terra,MODIS,93,6.03,282.9,54.0,N,0,iqr_outlier_or_duplicate
1.6534,101.2755,321.2,2.2,1.4,2020-03-16,1609,Terra,MODIS,100,6.03,286.2,66.5,N,0,iqr_outlier_or_duplicate
-8.1118,112.9315,320.3,2.8,1.6,2020-03-16,1728,Aqua,MODIS,100,6.03,281.3,93.6,N,1,iqr_outlier_or_duplicate
1.8978,101.6676,353.6,1.4,1.2,2020-03-16,1904,Aqua,MODIS,100,6.03,295.2,108.3,N,0,iqr_outlier_or_duplicate
1.896,101.6798,341.1,1.4,1.2,2020-03-16,1904,Aqua,MODIS,100,6.03,296.2,68.5,N,0,iqr_outlier_or_duplicate
1.6493,101.2739,310.3,1.3,1.1,2020-03-16,1904,Aqua,MODIS,41,6.03,280.5,15.1,N,0,iqr_outlier_or_duplicate
-0.1579,119.9565,328.3,1.9,1.3,2020-03-17,251,Terra,MODIS,81,6.03,294.7,51.7,D,0,iqr_outlier_or_duplicate
-0.1553,119.9392,327.7,1.9,1.3,2020-03-17,251,Terra,MODIS,81,6.03,294.7,51.1,D,0,iqr_outlier_or_duplicate
-8.1179,112.9285,359.5,1.0,1.0,2020-03-17,253,Terra,MODIS,94,6.03,307.4,77.7,D,1,iqr_outlier_or_duplicate
0.0851,102.7792,311.5,4.7,2.0,2020-03-17,726,Aqua,MODIS,14,6.03,289.0,50.1,D,0,iqr_outlier_or_duplicate
-0.1773,102.843,312.3,4.7,2.0,2020-03-17,726,Aqua,MODIS,38,6.03,289.0,59.0,D,0,iqr_outlier_or_duplicate
-0.1771,102.835,312.6,4.7,2.0,2020-03-17,726,Aqua,MODIS,42,6.03,289.2,63.1,D,0,iqr_outlier_or_duplicate
0.0696,102.7861,314.1,4.7,2.0,2020-03-17,726,Aqua,MODIS,57,6.03,290.2,73.5,D,0,iqr_outlier_or_duplicate
0.0673,102.7818,314.2,4.7,2.0,2020-03-17,726,Aqua,MODIS,59,6.03,290.1,74.0,D,0,iqr_outlier_or_duplicate
-8.1125,112.9307,309.2,1.1,1.1,2020-03-17,1511,Terra,MODIS,77,6.03,275.8,15.4,N,1,iqr_outlier_or_duplicate
